scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
20250323161241,158863885,1.0,1.0,,55.66723,12.62822,2.0,,,,3.0,8,3.0,3.0,1125,1125,3.0,1125.0,,0,0,0,0,24.0,9.0,0.0,0,9.0,54.0,,5.0,4.96,5.0,4.92,5.0,4.96,4.83,,1.0,0.0,1.0,0.0
20250323161241,485642998,1.0,1.0,,55.70982189999999,12.5181881,3.0,1.5,1.0,2.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,30,60,90,365,13.0,5.0,0.0,283,4.0,30.0,28290.0,4.62,4.54,4.85,4.92,4.85,4.54,4.38,,1.0,0.0,1.0,0.0
20250323161241,71270605,1.0,1.0,,55.66805189816246,12.546888992590318,2.0,,1.0,,4.0,365,4.0,4.0,365,365,4.0,365.0,,0,0,0,0,8.0,5.0,0.0,0,5.0,40.0,,5.0,5.0,5.0,4.88,5.0,5.0,4.88,,1.0,1.0,0.0,0.0
20250323161241,7306388,2.0,3.0,,55.70388,12.52589,2.0,,1.0,,4.0,26,4.0,4.0,26,26,4.0,26.0,,0,0,0,0,2.0,1.0,0.0,0,1.0,8.0,,4.5,,4.0,,4.5,4.5,4.5,,2.0,1.0,1.0,0.0
20250323161241,81157371,1.0,1.0,,55.66555,12.57823,3.0,1.0,2.0,2.0,3.0,40,4.0,4.0,40,40,4.0,40.0,,10,14,28,56,28.0,15.0,1.0,56,14.0,90.0,55620.0,4.86,4.86,4.89,4.71,4.93,4.89,4.86,,1.0,1.0,0.0,0.0
20250323161241,5897456,1.0,1.0,,55.69104840000001,12.5104201,3.0,,1.0,,2.0,7,3.0,3.0,7,7,3.0,7.0,,0,0,0,0,5.0,3.0,0.0,0,3.0,18.0,,4.8,5.0,4.6,5.0,5.0,4.6,4.6,,1.0,1.0,0.0,0.0
20250323161241,238486582,1.0,1.0,,55.69509,12.54652,2.0,,1.0,,3.0,365,3.0,3.0,365,365,3.0,365.0,,0,0,2,2,14.0,6.0,0.0,2,6.0,36.0,,4.71,4.79,4.79,4.79,4.93,4.93,4.86,,1.0,1.0,0.0,0.0
20250323161241,382878613,6.0,8.0,,55.67719,12.53913,1.0,1.0,1.0,1.0,30.0,365,30.0,30.0,365,365,30.0,365.0,,23,53,83,358,0.0,0.0,0.0,276,0.0,0.0,0.0,,,,,,,,,6.0,0.0,,0.0
20250323161241,298883169,1.0,1.0,,55.692103271662994,12.544251151164554,4.0,1.0,2.0,0.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,22,43,66,341,0.0,0.0,0.0,259,0.0,0.0,0.0,,,,,,,,,1.0,1.0,0.0,0.0
20250323161241,460658369,4.0,4.0,,55.69865,12.55064,2.0,,1.0,,30.0,365,30.0,30.0,1125,1125,30.0,1125.0,,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,4.0,2.0,2.0,0.0
20250323161241,263879301,1.0,1.0,,55.67264369999999,12.5566251,1.0,,,,5.0,60,5.0,5.0,60,60,5.0,60.0,,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,1.0,0.0,1.0,0.0
20250323161241,484280908,1.0,1.0,,55.70662,12.5842,2.0,,1.0,,3.0,3,3.0,3.0,1125,1125,3.0,1125.0,,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0
20250323161241,481254789,1.0,1.0,,55.6911746,12.4993784,2.0,1.0,2.0,1.0,4.0,1125,4.0,4.0,1125,1125,4.0,1125.0,,28,58,88,363,0.0,0.0,0.0,282,0.0,0.0,0.0,,,,,,,,,1.0,1.0,0.0,0.0
20250323161241,69213298,1.0,1.0,,55.69534,12.55149,1.0,,1.0,,7.0,30,7.0,7.0,30,30,7.0,30.0,,0,0,0,0,2.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,1.0,0.0,0.0
20250323161241,123566541,1.0,1.0,,55.6831383,12.5757142,3.0,1.0,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,0,0,0,229,2.0,2.0,0.0,147,2.0,12.0,10800.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,1.0,0.0,0.0
20250323161241,206860154,7.0,8.0,,55.67676,12.54321,1.0,1.0,1.0,1.0,6.0,100,1.0,6.0,100,100,5.9,100.0,,4,8,35,113,36.0,14.0,1.0,113,14.0,168.0,63840.0,4.86,4.89,4.61,4.92,4.97,4.94,4.72,,5.0,0.0,,0.0
20250323161241,1141008,1.0,3.0,,55.67986,12.5785,4.0,1.0,0.0,1.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,9,9,20,61,15.0,5.0,0.0,61,5.0,30.0,68460.0,5.0,4.93,4.8,4.93,5.0,5.0,4.87,,1.0,1.0,0.0,0.0
20250323161241,429278589,1.0,1.0,,55.70153,12.54768,2.0,,2.0,,4.0,6,4.0,4.0,6,6,4.0,6.0,,0,0,0,0,10.0,4.0,0.0,0,8.0,32.0,,4.9,4.9,5.0,4.9,5.0,4.8,4.8,,1.0,1.0,0.0,0.0
20250323161241,2719660,2.0,4.0,,55.6719716,12.5739522,3.0,,2.0,,3.0,365,3.0,3.0,365,365,3.0,365.0,,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0
20250323161241,374828391,1.0,3.0,,55.6723276,12.5617962,6.0,1.5,3.0,3.0,3.0,21,2.0,2.0,21,21,2.0,21.0,,5,5,7,22,16.0,6.0,0.0,22,6.0,36.0,82296.0,4.81,4.94,4.56,4.88,4.88,4.94,4.75,,1.0,1.0,0.0,0.0
20250323161241,91138690,1.0,1.0,,55.69279676725901,12.542948853967268,4.0,1.0,2.0,1.0,3.0,60,2.0,4.0,1125,1125,3.1,1125.0,,0,0,4,4,11.0,5.0,0.0,4,5.0,30.0,51000.0,5.0,4.91,4.82,5.0,5.0,4.91,4.91,,1.0,1.0,0.0,0.0
20250323161241,485418113,20.0,25.0,,55.66737,12.58323,6.0,1.0,4.0,4.0,4.0,365,4.0,4.0,365,365,4.0,365.0,,12,42,72,347,46.0,42.0,1.0,265,,,,4.61,4.43,4.65,4.57,4.78,4.39,4.41,,7.0,7.0,0.0,0.0
20250323161241,156192316,2.0,2.0,,,12.569672576010976,4.0,,2.0,,3.0,365,3.0,4.0,365,365,3.1,365.0,,0,0,0,0,12.0,2.0,0.0,0,3.0,12.0,,4.92,5.0,4.33,4.5,4.83,4.83,4.67,,1.0,1.0,0.0,0.0
20250323161241,264669628,1.0,1.0,,55.68021,12.56804,3.0,1.0,1.0,1.0,2.0,14,2.0,2.0,1125,1125,2.0,1125.0,,16,29,52,52,51.0,19.0,2.0,52,16.0,114.0,116280.0,4.82,4.78,4.69,4.9,4.9,5.0,4.69,,1.0,1.0,0.0,0.0
20250323161241,36736498,1.0,2.0,,55.6906,12.55836,2.0,,1.0,,3.0,1125,3.0,3.0,1125,1125,3.0,1125.0,,0,0,0,0,4.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,1.0,0.0,0.0
20250323161241,84936358,1.0,1.0,,55.68635398237372,12.548626028001308,2.0,,1.0,,5.0,365,5.0,5.0,365,365,5.0,365.0,,0,0,0,0,4.0,2.0,0.0,0,2.0,20.0,,5.0,4.25,4.25,5.0,5.0,5.0,4.25,,1.0,1.0,0.0,0.0
20250323161241,70683350,1.0,1.0,,55.70535,12.58545,2.0,1.0,1.0,1.0,2.0,5,2.0,2.0,5,5,2.0,5.0,,29,54,84,359,19.0,9.0,0.0,277,10.0,54.0,50760.0,4.95,4.84,4.53,4.84,5.0,4.95,4.84,,1.0,1.0,0.0,0.0
20250323161241,484483143,1.0,1.0,,55.66582284273839,12.534573240346198,5.0,1.0,3.0,3.0,7.0,120,5.0,7.0,120,120,6.5,120.0,,6,12,16,136,38.0,14.0,0.0,114,16.0,,,4.89,4.84,4.95,4.89,4.97,4.84,4.79,,1.0,1.0,0.0,0.0
20250323161241,105225871,3.0,3.0,,55.67716,12.57631,4.0,1.0,2.0,2.0,2.0,365,1.0,2.0,1125,1125,2.0,1125.0,,6,19,33,188,95.0,,1.0,181,,,,4.95,4.96,4.97,4.87,4.95,4.99,4.84,,2.0,2.0,0.0,0.0
20250323161241,12883955,1.0,3.0,,55.64616,12.61844,2.0,1.0,1.0,2.0,1.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,17,27,46,206,48.0,16.0,0.0,206,18.0,96.0,72576.0,4.63,4.65,4.48,4.85,4.83,4.71,4.56,,1.0,1.0,0.0,0.0
20250323161241,305774902,1.0,2.0,,55.70575635381957,12.52416629344225,2.0,,1.0,,4.0,120,4.0,4.0,120,120,4.0,120.0,,0,0,0,0,9.0,0.0,0.0,0,0.0,0.0,,4.78,4.89,4.67,4.78,5.0,4.78,4.67,,1.0,1.0,0.0,0.0
20250323161241,484482569,1.0,1.0,,55.6938068282736,12.530460359809329,4.0,1.0,1.0,2.0,1.0,730,1.0,1.0,730,730,1.0,730.0,,30,53,83,342,9.0,4.0,1.0,260,3.0,24.0,24576.0,4.78,4.67,5.0,4.88,5.0,4.67,4.44,,1.0,1.0,0.0,0.0
20250323161241,484611402,1.0,1.0,,55.65354,12.54973,2.0,1.0,1.0,1.0,4.0,14,4.0,4.0,14,14,4.0,14.0,,7,7,14,14,11.0,5.0,0.0,14,7.0,40.0,43120.0,4.91,5.0,4.55,4.91,5.0,4.64,4.73,,1.0,1.0,0.0,0.0
20250323161241,23815542,1.0,3.0,,55.63649,12.58407,2.0,1.0,2.0,2.0,2.0,365,2.0,2.0,365,365,2.0,365.0,,0,0,4,24,15.0,8.0,0.0,24,8.0,48.0,38400.0,4.87,4.93,4.67,4.67,4.93,4.93,4.67,,1.0,1.0,0.0,0.0
20250323161241,360625726,1.0,1.0,,55.68331,12.53467,6.0,2.0,,5.0,4.0,14,4.0,4.0,14,14,4.0,14.0,,0,0,0,14,6.0,0.0,0.0,14,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.83,5.0,,1.0,1.0,0.0,0.0
20250323161241,69399088,2.0,2.0,,55.6823866,12.5858223,2.0,,1.0,,2.0,7,2.0,2.0,7,7,2.0,7.0,,0,0,0,0,7.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,4.86,5.0,5.0,5.0,4.86,,1.0,1.0,0.0,0.0
20250323161241,10175696,1.0,2.0,,55.6450979,12.6252294,6.0,,3.0,,4.0,365,4.0,4.0,365,365,4.0,365.0,,0,0,0,0,6.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,5.0,4.83,5.0,4.83,5.0,,1.0,1.0,0.0,0.0
20250323161241,35544608,1.0,1.0,,55.70471,12.49292,2.0,,1.0,,3.0,30,3.0,3.0,30,30,3.0,30.0,,0,0,0,0,8.0,8.0,0.0,0,8.0,48.0,,4.63,4.88,4.88,4.5,4.88,4.75,4.63,,1.0,1.0,0.0,0.0
20250323161241,47133449,1.0,1.0,,55.68631,12.61591,5.0,,3.0,,2.0,365,1.0,2.0,365,365,2.0,365.0,,0,0,0,0,5.0,1.0,0.0,0,1.0,6.0,,5.0,5.0,4.8,5.0,5.0,5.0,4.8,,1.0,1.0,0.0,0.0
20250323161241,486089720,2.0,2.0,,55.6540587,12.5508044,2.0,1.0,2.0,1.0,1.0,13,1.0,1.0,13,13,1.0,13.0,,30,60,90,90,11.0,5.0,0.0,90,5.0,30.0,17370.0,4.27,4.18,4.36,4.55,4.55,4.45,4.09,,2.0,1.0,1.0,0.0
20250323161241,99102850,2.0,2.0,,55.69374,12.55193,4.0,2.0,2.0,2.0,5.0,40,1.0,5.0,40,40,5.0,40.0,,0,0,0,7,14.0,6.0,0.0,7,6.0,60.0,91140.0,5.0,4.93,4.79,4.93,5.0,4.93,4.79,,1.0,1.0,0.0,0.0
20250323161241,32567302,1.0,2.0,,55.64959,12.61435,2.0,1.0,1.0,1.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,0,0,0,78,10.0,1.0,0.0,0,1.0,6.0,2970.0,5.0,4.9,4.6,4.9,4.9,4.6,4.7,,1.0,1.0,0.0,0.0
20250323161241,21117997,2.0,2.0,,55.66965,12.55615,2.0,,1.0,,4.0,1125,4.0,4.0,1125,1125,4.0,1125.0,,0,0,0,0,2.0,0.0,0.0,0,1.0,0.0,,5.0,5.0,4.5,5.0,5.0,5.0,4.5,,2.0,2.0,0.0,0.0
20250323161241,9394222,2.0,2.0,,55.7048955,12.4705171,6.0,,3.0,,3.0,365,3.0,3.0,365,365,3.0,365.0,,0,0,0,0,4.0,0.0,0.0,0,0.0,0.0,,4.5,4.25,,5.0,,4.25,,,1.0,1.0,0.0,0.0
20250323161241,164518943,1.0,1.0,,55.6627,12.60234,4.0,1.0,1.0,1.0,,140,,,140,140,,140.0,,0,0,0,177,1.0,0.0,0.0,136,0.0,0.0,0.0,,,,5.0,5.0,5.0,4.0,,1.0,1.0,0.0,0.0
20250323161241,17375540,1.0,3.0,,55.66413,12.5068,5.0,1.0,2.0,1.0,3.0,9,3.0,3.0,9,9,3.0,9.0,,5,11,20,39,6.0,3.0,0.0,39,3.0,18.0,20664.0,5.0,4.83,4.83,5.0,4.83,5.0,4.83,,1.0,1.0,0.0,0.0
20250323161241,14368444,1.0,3.0,,55.68016,12.52378,3.0,,2.0,,2.0,365,2.0,2.0,365,365,2.0,365.0,,0,0,0,0,25.0,12.0,0.0,0,13.0,72.0,,4.92,4.84,4.8,4.92,4.96,4.92,4.88,,1.0,1.0,0.0,0.0
20250323161241,5442883,5.0,7.0,,55.65957,12.61124,2.0,1.5,1.0,0.0,2.0,6,2.0,4.0,1125,1125,2.0,1125.0,,0,0,4,8,24.0,3.0,0.0,8,3.0,18.0,9000.0,4.92,5.0,4.54,4.92,4.79,4.75,4.88,,5.0,1.0,,0.0
20250323161241,82365254,1.0,1.0,,55.69985519634196,12.55248221534423,2.0,1.0,1.0,1.0,2.0,365,1.0,2.0,365,365,2.0,365.0,,13,15,22,165,0.0,0.0,0.0,134,0.0,0.0,0.0,,,,,,,,,1.0,1.0,0.0,0.0
20250323161241,352260812,1.0,1.0,,55.69163150000001,12.4821259,3.0,1.0,2.0,2.0,4.0,1125,4.0,4.0,1125,1125,4.0,1125.0,,30,60,90,365,9.0,3.0,0.0,284,3.0,24.0,24480.0,4.78,4.67,4.44,4.67,4.56,4.78,4.56,,1.0,1.0,0.0,0.0
20250323161241,88932249,1.0,1.0,,55.6984679,12.5862121,5.0,1.0,3.0,3.0,3.0,28,3.0,3.0,28,28,3.0,28.0,,6,8,13,102,31.0,13.0,0.0,30,12.0,78.0,80964.0,4.74,4.74,4.45,4.87,4.9,4.9,4.74,,1.0,1.0,0.0,0.0
20250323161241,484771719,1.0,1.0,,55.68151,12.57183,2.0,,1.0,,4.0,28,4.0,4.0,28,28,4.0,28.0,,0,0,0,0,2.0,0.0,0.0,0,0.0,0.0,,5.0,4.5,5.0,5.0,5.0,5.0,4.5,,1.0,1.0,0.0,0.0
20250323161241,16009404,1.0,2.0,,55.68559,12.58792,2.0,1.0,1.0,1.0,3.0,365,2.0,3.0,365,365,3.0,365.0,,0,0,2,22,10.0,2.0,0.0,22,2.0,12.0,16200.0,5.0,5.0,4.8,4.9,5.0,5.0,5.0,,1.0,1.0,0.0,0.0
20250323161241,65904963,1.0,1.0,,55.6789463,12.5384794,2.0,1.0,2.0,2.0,5.0,10,5.0,5.0,10,10,5.0,10.0,,23,53,83,358,0.0,0.0,0.0,276,0.0,0.0,0.0,,,,,,,,,1.0,1.0,0.0,0.0
20250323161241,194107494,2.0,3.0,,55.69665595543066,12.58242134649328,4.0,1.0,2.0,1.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,0,0,4,14,15.0,7.0,0.0,14,9.0,42.0,78540.0,4.87,4.93,5.0,5.0,4.93,4.93,4.87,,2.0,1.0,1.0,0.0
20250323161241,7190328,1.0,1.0,,55.6702857,12.554709,2.0,,1.0,,3.0,35,3.0,3.0,35,35,3.0,35.0,,0,0,0,0,23.0,10.0,0.0,0,12.0,60.0,,4.96,4.96,4.83,4.96,5.0,4.91,4.83,,1.0,1.0,0.0,0.0
20250323161241,100659931,1.0,1.0,,55.6811395973942,12.578572481741295,2.0,,1.0,,2.0,20,2.0,5.0,1125,1125,2.1,1125.0,,0,0,0,0,10.0,2.0,0.0,0,2.0,12.0,,5.0,5.0,4.9,4.9,5.0,4.9,4.6,,1.0,1.0,0.0,0.0
20250323161241,13315664,1.0,2.0,,55.66638,12.62421,3.0,,2.0,,2.0,365,2.0,2.0,365,365,2.0,365.0,,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0
20250323161241,486369844,1.0,1.0,,55.69704815002428,12.505483633948923,2.0,1.0,1.0,1.0,4.0,30,4.0,4.0,30,30,4.0,30.0,,28,42,69,344,6.0,1.0,0.0,263,1.0,8.0,5400.0,5.0,5.0,5.0,4.83,5.0,4.33,4.5,,1.0,1.0,0.0,0.0
20250323161241,486089720,2.0,2.0,,55.6540587,12.5508044,4.0,,1.0,1.0,1.0,365,1.0,1.0,365,365,1.0,365.0,,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,2.0,1.0,1.0,0.0
20250323161241,293172461,1.0,1.0,,55.66438,12.57767,2.0,1.0,1.0,1.0,28.0,180,28.0,28.0,180,180,28.0,180.0,,0,0,0,257,0.0,0.0,0.0,175,0.0,0.0,0.0,,,,,,,,,1.0,1.0,0.0,0.0
20250323161241,278944088,1.0,2.0,,55.64519247871617,12.55187552422285,5.0,,3.0,,5.0,365,5.0,5.0,365,365,5.0,365.0,,0,0,0,0,4.0,1.0,0.0,0,1.0,10.0,,5.0,5.0,4.75,5.0,5.0,5.0,5.0,,1.0,1.0,0.0,0.0
20250323161241,163364970,1.0,3.0,,55.6689,12.5095,4.0,,1.0,,2.0,365,2.0,2.0,1125,1125,2.0,1125.0,,0,0,0,0,13.0,3.0,0.0,0,3.0,18.0,,4.77,4.92,5.0,4.92,4.92,4.85,4.85,,1.0,1.0,0.0,0.0
20250323161241,40773821,1.0,1.0,,55.70197,12.54244,4.0,1.0,1.0,2.0,2.0,365,2.0,2.0,365,365,2.0,365.0,,2,2,2,25,12.0,5.0,1.0,2,4.0,30.0,22950.0,4.58,4.82,4.45,4.73,4.91,4.73,4.36,,1.0,1.0,0.0,0.0
20250323161241,485012255,1.0,1.0,,55.62684160891765,12.570919145281366,3.0,1.0,1.0,1.0,3.0,90,3.0,3.0,1125,1125,3.0,1125.0,,21,40,43,139,14.0,5.0,0.0,139,5.0,30.0,45000.0,5.0,4.93,4.93,4.93,4.93,4.86,4.71,,1.0,1.0,0.0,0.0
20250323161241,482840072,6.0,6.0,,55.69725,12.582,2.0,,,,4.0,14,4.0,4.0,14,14,4.0,14.0,,0,0,0,0,5.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,0.0,3.0,0.0
20250323161241,485079306,1.0,1.0,,55.64714,12.54846,5.0,,3.0,,5.0,14,5.0,5.0,14,14,5.0,14.0,,0,0,0,0,2.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,5.0,4.5,5.0,5.0,5.0,,1.0,1.0,0.0,0.0
20250323161241,233005988,1.0,1.0,,55.6761088524416,12.48714443296194,2.0,,1.0,,1.0,365,1.0,1.0,365,365,1.0,365.0,,0,0,0,0,18.0,9.0,0.0,0,9.0,54.0,,4.89,4.83,4.78,4.94,4.89,4.67,4.61,,1.0,1.0,0.0,0.0
20250323161241,5442883,5.0,7.0,,55.65799,12.61258,2.0,1.5,1.0,2.0,4.0,14,1.0,4.0,14,14,4.0,14.0,,0,0,0,4,20.0,11.0,0.0,4,11.0,88.0,70400.0,4.75,4.9,4.7,4.8,4.8,4.8,4.75,,5.0,1.0,,0.0
20250323161241,62813214,2.0,4.0,,55.63436,12.57509,4.0,,1.0,,4.0,365,4.0,4.0,365,365,4.0,365.0,,0,0,0,0,2.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,4.5,5.0,,1.0,1.0,0.0,0.0
20250323161241,5442883,5.0,7.0,,55.65975,12.61089,2.0,,,,2.0,365,2.0,2.0,365,365,2.0,365.0,,0,0,0,0,21.0,5.0,0.0,0,5.0,30.0,,4.95,4.95,4.81,4.86,4.95,4.71,4.95,,5.0,1.0,,0.0
20250323161241,460410694,2.0,2.0,,,12.575216221484729,4.0,,,,1.0,100,1.0,2.0,1125,1125,1.3,1125.0,,0,0,0,0,19.0,15.0,0.0,0,15.0,90.0,,4.89,4.84,4.89,4.95,4.95,4.74,4.63,,2.0,1.0,1.0,0.0
20250323161241,475341,1.0,2.0,,55.6666782,12.5308993,4.0,1.0,2.0,3.0,4.0,365,4.0,4.0,365,365,4.0,365.0,,18,20,20,139,5.0,4.0,0.0,139,4.0,32.0,40000.0,4.8,5.0,4.8,5.0,5.0,4.8,4.8,,1.0,1.0,0.0,0.0
20250323161241,375100366,1.0,1.0,,55.6823355,12.5619781,4.0,1.0,1.0,1.0,4.0,730,2.0,5.0,730,730,4.0,730.0,,3,9,10,163,51.0,22.0,0.0,163,22.0,176.0,167200.0,4.9,4.9,4.75,4.86,4.94,4.9,4.78,,1.0,1.0,0.0,0.0
20250323161241,25060753,1.0,1.0,,55.69205,12.5462,4.0,1.0,1.0,2.0,4.0,70,4.0,6.0,70,70,4.0,70.0,,0,0,0,9,17.0,6.0,0.0,9,6.0,48.0,48960.0,4.88,4.88,4.71,4.65,5.0,5.0,4.65,,1.0,1.0,0.0,0.0
20250323161241,425458257,1.0,1.0,,55.69929,12.58806,4.0,,1.0,,5.0,21,5.0,5.0,21,21,5.0,21.0,,0,0,0,5,8.0,3.0,0.0,5,3.0,30.0,,5.0,4.88,5.0,5.0,5.0,5.0,4.63,,1.0,1.0,0.0,0.0
20250323161241,197862708,2.0,2.0,,55.66375,12.54653,2.0,,1.0,,3.0,365,3.0,3.0,365,365,3.0,365.0,,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,1.0,0.0,0.0
20250323161241,24379210,1.0,1.0,,55.695131,12.546614,3.0,1.0,1.0,2.0,3.0,30,1.0,3.0,30,30,3.0,30.0,,0,2,3,14,12.0,2.0,0.0,14,3.0,12.0,14280.0,4.83,5.0,4.92,4.75,4.92,4.67,4.75,,1.0,1.0,0.0,0.0
20250323161241,136553804,2.0,2.0,,,12.57384,2.0,,1.0,,1.0,365,1.0,1.0,365,365,1.0,365.0,,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0
20250323161241,47831066,2.0,3.0,,55.6357,12.58025,4.0,,2.0,,1.0,21,1.0,1.0,1125,1125,1.0,1125.0,,0,0,0,0,4.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,4.25,5.0,5.0,5.0,5.0,,2.0,1.0,1.0,0.0
20250323161241,8084153,2.0,3.0,,55.66946,12.58857,2.0,,1.0,,2.0,365,2.0,2.0,365,365,2.0,365.0,,0,0,0,0,3.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2.0,2.0,0.0,0.0
20250323161241,64793786,2.0,2.0,,55.699698,12.5524393,4.0,,2.0,,5.0,365,5.0,7.0,365,365,5.1,365.0,,5,9,9,9,1.0,0.0,0.0,9,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2.0,2.0,0.0,0.0
20250323161241,388121232,1.0,1.0,,55.701175802842975,12.54001010209322,2.0,1.0,1.0,1.0,2.0,1125,3.0,3.0,1125,1125,3.0,1125.0,,0,0,0,22,19.0,10.0,0.0,22,10.0,60.0,51300.0,4.63,4.68,4.74,4.56,4.84,4.58,4.47,,1.0,1.0,0.0,0.0
20250323161241,437864658,,,,55.68111529780096,12.59243161904906,,1.0,,,2.0,1125,2.0,2.0,180,180,2.0,180.0,,11,24,31,250,70.0,23.0,0.0,168,23.0,138.0,,4.41,4.5,4.5,4.66,4.67,4.91,4.46,,29.0,29.0,0.0,0.0
20250323161241,99491587,1.0,1.0,,55.6650079,12.5530368,2.0,,1.0,,4.0,100,3.0,4.0,100,100,4.0,100.0,,0,0,0,0,12.0,5.0,0.0,0,5.0,40.0,,5.0,5.0,5.0,4.92,5.0,4.92,4.92,,1.0,1.0,0.0,0.0
20250323161241,24474838,1.0,1.0,,55.66596,12.52092,4.0,,2.0,,5.0,365,5.0,5.0,365,365,5.0,365.0,,0,0,0,0,5.0,2.0,0.0,0,2.0,20.0,,4.6,4.8,4.4,4.8,4.8,4.8,4.6,,1.0,1.0,0.0,0.0
20250323161241,187660412,1.0,1.0,,55.66661,12.55159,2.0,1.0,1.0,1.0,3.0,365,3.0,3.0,365,365,3.0,365.0,,6,36,66,75,12.0,7.0,0.0,75,7.0,42.0,56700.0,4.83,4.83,4.75,5.0,5.0,4.92,4.58,,1.0,1.0,0.0,0.0
20250323161241,125895948,1.0,1.0,,55.66628859999999,12.5790098,2.0,1.0,1.0,2.0,4.0,30,4.0,4.0,30,30,4.0,30.0,,11,23,26,26,3.0,3.0,0.0,26,3.0,24.0,19200.0,5.0,4.67,4.67,4.67,4.33,5.0,4.67,,1.0,1.0,0.0,0.0
20250323161241,21967630,1.0,1.0,,55.69152,12.53483,5.0,,3.0,,2.0,14,2.0,2.0,14,14,2.0,14.0,,0,0,0,0,12.0,5.0,0.0,0,5.0,30.0,,4.92,5.0,4.83,5.0,5.0,4.83,4.67,,1.0,1.0,0.0,0.0
20250323161241,486698440,1.0,1.0,,55.66508547534052,12.534501175671382,2.0,,1.0,,2.0,14,3.0,3.0,14,14,3.0,14.0,,0,0,0,0,15.0,7.0,0.0,0,7.0,42.0,,5.0,4.93,4.8,4.93,5.0,4.73,4.8,,1.0,1.0,0.0,0.0
20250323161241,7306388,2.0,3.0,,55.70483126064629,12.526623532176018,2.0,,,,2.0,21,2.0,2.0,1125,1125,2.0,1125.0,,0,0,0,0,10.0,8.0,0.0,0,8.0,48.0,,4.9,4.8,4.4,4.8,4.9,4.7,4.7,,2.0,1.0,1.0,0.0
20250323161241,9061190,1.0,1.0,,55.65438,12.54696,2.0,1.0,1.0,1.0,2.0,365,2.0,3.0,365,365,2.0,365.0,,4,4,4,4,3.0,3.0,0.0,4,2.0,18.0,16020.0,4.67,4.67,3.67,5.0,5.0,4.67,4.33,,1.0,1.0,0.0,0.0
20250323161241,486758128,1.0,1.0,,55.70837,12.57848,4.0,1.0,1.0,1.0,2.0,365,2.0,2.0,365,365,2.0,365.0,,30,60,90,365,6.0,1.0,0.0,283,1.0,6.0,25500.0,5.0,5.0,4.83,5.0,5.0,5.0,5.0,,1.0,1.0,0.0,0.0
